"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
18.07.2016 03:50:00,994.03,16.81,290.47,14.47,86.10,19.17,16.51,2.67,10.40,16.61,1186.69,2.58,3.44,251.00
18.07.2016 04:00:00,994.05,16.70,290.36,14.17,85.00,19.04,16.18,2.86,10.19,16.28,1187.31,2.27,3.34,249.00
18.07.2016 04:10:00,994.13,16.65,290.30,13.97,84.20,18.98,15.98,3.00,10.06,16.08,1187.72,2.39,3.08,252.30
18.07.2016 04:20:00,994.20,16.61,290.25,14.04,84.80,18.93,16.05,2.88,10.11,16.15,1187.92,2.12,2.80,259.10
18.07.2016 04:30:00,994.27,16.59,290.23,14.06,85.00,18.91,16.07,2.84,10.12,16.16,1188.08,1.82,2.64,257.30
18.07.2016 04:40:00,994.25,16.39,290.03,13.99,85.70,18.67,16.00,2.67,10.07,16.09,1188.92,1.35,1.72,257.90
18.07.2016 04:50:00,994.27,16.34,289.98,13.85,85.20,18.61,15.86,2.75,9.98,15.95,1189.21,1.30,1.80,250.60
18.07.2016 05:00:00,994.28,16.29,289.93,13.71,84.70,18.55,15.71,2.84,9.89,15.80,1189.49,1.52,2.12,247.00
18.07.2016 05:10:00,994.34,16.31,289.94,13.66,84.30,18.57,15.66,2.92,9.85,15.75,1189.51,1.88,2.90,252.50
18.07.2016 05:20:00,994.42,16.55,290.17,13.66,83.00,18.86,15.65,3.21,9.85,15.74,1188.62,2.23,2.48,249.20
18.07.2016 05:30:00,994.45,16.74,290.36,13.69,82.20,19.09,15.69,3.40,9.87,15.78,1187.86,2.11,2.52,246.60
18.07.2016 05:40:00,994.52,16.92,290.54,13.87,82.20,19.31,15.87,3.44,9.99,15.96,1187.12,1.53,2.60,243.20
18.07.2016 05:50:00,994.52,17.20,290.82,14.14,82.20,19.65,16.16,3.50,10.17,16.24,1185.85,0.67,1.16,155.10
18.07.2016 06:00:00,994.53,17.81,291.43,14.34,80.10,20.43,16.36,4.06,10.30,16.45,1183.28,0.59,1.32,134.80
18.07.2016 06:10:00,994.63,17.86,291.47,14.31,79.70,20.49,16.33,4.16,10.28,16.42,1183.22,0.80,1.36,185.40
18.07.2016 06:20:00,994.64,18.13,291.74,14.43,79.00,20.84,16.46,4.38,10.36,16.55,1182.07,0.70,1.22,173.10
18.07.2016 06:30:00,994.70,18.53,292.13,14.62,78.00,21.37,16.67,4.70,10.49,16.76,1180.43,0.59,1.12,176.20
18.07.2016 06:40:00,994.77,19.03,292.63,14.36,74.30,22.05,16.38,5.67,10.31,16.47,1178.62,1.00,3.32,184.40
18.07.2016 06:50:00,994.77,19.50,293.10,14.15,71.20,22.70,16.17,6.54,10.17,16.25,1176.83,1.05,2.26,276.90
18.07.2016 07:00:00,994.79,19.57,293.17,13.84,69.48,22.80,15.84,6.96,9.97,15.93,1176.71,1.40,3.40,261.40
18.07.2016 07:10:00,994.78,19.41,293.01,13.73,69.68,22.58,15.73,6.85,9.90,15.81,1177.39,1.96,3.76,287.50
18.07.2016 07:20:00,994.87,19.39,292.98,13.75,69.83,22.55,15.75,6.80,9.90,15.83,1177.58,2.95,5.53,298.50
18.07.2016 07:30:00,994.88,19.35,292.94,13.85,70.50,22.49,15.86,6.64,9.97,15.94,1177.69,2.31,4.61,264.50
18.07.2016 07:40:00,994.95,19.49,293.07,13.03,66.24,22.69,15.03,7.66,9.45,15.11,1177.59,1.83,3.76,281.80
18.07.2016 07:50:00,994.93,19.80,293.39,13.02,64.92,23.13,15.02,8.11,9.44,15.09,1176.32,1.99,4.92,270.40
18.07.2016 08:00:00,994.96,19.94,293.52,13.18,65.05,23.33,15.18,8.15,9.54,15.26,1175.73,2.64,4.60,262.90
18.07.2016 08:10:00,995.06,20.08,293.66,13.07,64.03,23.54,15.07,8.47,9.47,15.15,1175.34,2.25,4.46,265.80
18.07.2016 08:20:00,995.09,20.26,293.83,12.99,62.99,23.80,14.99,8.81,9.42,15.07,1174.69,2.47,4.80,268.10
18.07.2016 08:30:00,995.10,20.31,293.88,12.85,62.22,23.87,14.85,9.02,9.34,14.93,1174.56,2.28,5.52,282.70
18.07.2016 08:40:00,995.10,20.41,293.98,12.13,58.96,24.02,14.16,9.86,8.90,14.23,1174.47,1.86,4.92,293.60
18.07.2016 08:50:00,995.07,20.69,294.27,12.58,59.70,24.44,14.59,9.85,9.17,14.66,1173.12,1.87,4.48,273.70
18.07.2016 09:00:00,995.14,20.92,294.49,11.63,55.28,24.79,13.70,11.09,8.61,13.77,1172.68,1.61,5.32,293.90
18.07.2016 09:10:00,995.07,20.89,294.47,11.62,55.36,24.74,13.70,11.04,8.61,13.76,1172.73,1.62,4.40,279.70
18.07.2016 09:20:00,994.97,20.85,294.43,11.84,56.29,24.68,13.89,10.79,8.73,13.96,1172.68,1.86,4.00,296.90
18.07.2016 09:30:00,994.90,21.34,294.93,12.24,56.08,25.43,14.26,11.17,8.97,14.34,1170.47,1.80,2.92,240.70
18.07.2016 09:40:00,994.90,21.41,295.00,12.16,55.58,25.54,14.20,11.35,8.92,14.27,1170.22,2.79,5.58,263.70
18.07.2016 09:50:00,995.00,21.14,294.72,11.79,55.14,25.12,13.85,11.27,8.71,13.92,1171.57,2.74,4.68,287.50
18.07.2016 10:00:00,994.89,21.26,294.85,11.51,53.72,25.31,13.60,11.71,8.54,13.67,1171.08,2.63,5.16,6.61
18.07.2016 10:10:00,994.92,21.82,295.41,12.31,54.72,26.19,14.33,11.86,9.01,14.41,1168.57,1.77,4.08,252.00
18.07.2016 10:20:00,994.96,22.04,295.63,12.12,53.31,26.55,14.15,12.39,8.89,14.22,1167.82,2.35,5.04,260.00
18.07.2016 10:30:00,995.03,21.99,295.57,11.85,52.53,26.47,13.90,12.56,8.74,13.97,1168.21,2.04,4.28,276.40
18.07.2016 10:40:00,995.11,21.99,295.56,11.33,50.78,26.47,13.44,13.03,8.44,13.51,1168.51,2.09,4.66,255.70
18.07.2016 10:50:00,995.15,22.35,295.92,11.33,49.65,27.05,13.43,13.62,8.44,13.50,1167.14,1.35,4.16,233.00
18.07.2016 11:00:00,995.09,22.35,295.93,11.75,51.05,27.05,13.81,13.24,8.68,13.88,1166.90,2.68,4.76,247.90
18.07.2016 11:10:00,995.08,22.40,295.98,11.51,50.11,27.13,13.60,13.54,8.54,13.66,1166.79,3.00,5.36,254.90
18.07.2016 11:20:00,994.99,22.43,296.02,11.86,51.19,27.18,13.92,13.27,8.75,13.99,1166.42,2.14,5.72,294.60
18.07.2016 11:30:00,994.97,22.74,296.33,11.76,49.89,27.70,13.82,13.88,8.68,13.89,1165.21,2.14,5.52,322.10
18.07.2016 11:40:00,994.94,22.90,296.49,12.14,50.68,27.97,14.17,13.79,8.91,14.25,1164.39,2.66,5.64,300.20
18.07.2016 11:50:00,994.89,23.29,296.88,12.42,50.42,28.64,14.44,14.20,9.08,14.51,1162.69,2.01,5.62,290.60
18.07.2016 12:00:00,994.82,23.73,297.33,12.15,48.24,29.41,14.19,15.22,8.92,14.26,1160.99,1.58,4.56,263.50
18.07.2016 12:10:00,994.76,24.24,297.85,12.50,47.86,30.32,14.51,15.81,9.12,14.59,1158.79,2.13,4.60,274.70
18.07.2016 12:20:00,994.76,23.59,297.20,12.16,48.67,29.16,14.19,14.97,8.92,14.27,1161.46,1.99,4.20,282.30
18.07.2016 12:30:00,994.66,23.32,296.93,12.19,49.58,28.69,14.22,14.46,8.94,14.30,1162.39,2.44,4.08,332.70
18.07.2016 12:40:00,994.71,23.85,297.46,12.40,48.67,29.62,14.42,15.20,9.06,14.49,1160.29,2.60,5.12,258.20
18.07.2016 12:50:00,994.75,23.59,297.20,12.12,48.54,29.16,14.15,15.01,8.90,14.23,1161.48,1.95,4.04,277.20
18.07.2016 13:00:00,994.75,23.49,297.10,11.71,47.52,28.98,13.77,15.21,8.66,13.85,1162.03,1.90,4.86,284.40
18.07.2016 13:10:00,994.67,23.58,297.19,11.62,46.99,29.14,13.69,15.45,8.61,13.77,1161.63,2.24,4.00,284.00
18.07.2016 13:20:00,994.66,23.71,297.32,11.71,46.90,29.37,13.77,15.60,8.66,13.85,1161.07,2.36,5.76,287.60
18.07.2016 13:30:00,994.67,23.95,297.56,12.00,47.13,29.80,14.04,15.75,8.83,14.12,1160.02,1.99,4.28,293.20
18.07.2016 13:40:00,994.59,24.27,297.89,11.72,45.40,30.37,13.79,16.58,8.67,13.86,1158.79,2.49,4.08,266.40
18.07.2016 13:50:00,994.52,24.32,297.95,11.81,45.51,30.47,13.86,16.60,8.72,13.94,1158.48,2.18,4.32,300.90
18.07.2016 14:00:00,994.41,24.70,298.34,11.82,44.53,31.17,13.88,17.29,8.73,13.96,1156.87,1.50,4.00,262.60
18.07.2016 14:10:00,994.39,24.50,298.14,11.62,44.48,30.80,13.70,17.10,8.61,13.77,1157.71,2.61,4.40,288.90
18.07.2016 14:20:00,994.36,24.52,298.16,11.46,43.96,30.83,13.55,17.28,8.52,13.63,1157.66,2.36,4.68,265.30
18.07.2016 14:30:00,994.28,24.44,298.09,11.26,43.57,30.68,13.37,17.32,8.41,13.45,1157.95,2.32,4.24,251.80
18.07.2016 14:40:00,994.26,25.03,298.68,11.51,42.79,31.78,13.60,18.18,8.55,13.68,1155.54,2.08,4.56,300.30
18.07.2016 14:50:00,994.18,25.15,298.81,11.65,42.88,32.01,13.73,18.29,8.63,13.81,1154.93,2.18,4.84,275.80
18.07.2016 15:00:00,994.08,25.06,298.73,11.85,43.67,31.84,13.90,17.94,8.75,13.99,1155.08,1.64,3.84,321.10
18.07.2016 15:10:00,994.04,24.96,298.63,12.16,44.85,31.65,14.20,17.46,8.93,14.28,1155.29,1.44,3.36,322.20
18.07.2016 15:20:00,993.97,25.59,299.27,12.56,44.34,32.86,14.57,18.29,9.17,14.66,1152.61,1.96,4.90,292.90
18.07.2016 15:30:00,994.01,25.16,298.83,12.69,45.88,32.03,14.70,17.34,9.25,14.78,1154.25,1.95,3.62,288.60
18.07.2016 15:40:00,993.95,25.19,298.87,12.75,45.97,32.09,14.75,17.34,9.28,14.84,1154.05,2.48,5.16,329.00
18.07.2016 15:50:00,993.91,25.45,299.13,13.06,46.19,32.59,15.05,17.54,9.47,15.14,1152.86,1.87,3.36,341.70
18.07.2016 16:00:00,993.94,25.12,298.80,13.05,47.09,31.95,15.05,16.91,9.47,15.14,1154.18,2.40,5.08,276.00
18.07.2016 16:10:00,993.86,25.48,299.17,13.41,47.19,32.65,15.41,17.24,9.70,15.50,1152.54,1.33,4.28,346.20
18.07.2016 16:20:00,993.87,25.83,299.52,13.53,46.59,33.33,15.53,17.80,9.78,15.62,1151.14,1.79,3.28,321.00
18.07.2016 16:30:00,993.84,25.62,299.31,13.55,47.22,32.92,15.54,17.37,9.79,15.64,1151.91,1.41,2.64,311.00
18.07.2016 16:40:00,993.89,25.57,299.25,13.50,47.21,32.82,15.49,17.33,9.75,15.59,1152.19,2.17,4.40,278.10
18.07.2016 16:50:00,993.89,25.18,298.86,13.60,48.65,32.07,15.60,16.47,9.82,15.70,1153.65,1.62,3.48,287.40
18.07.2016 17:00:00,993.88,25.34,299.02,13.78,48.74,32.38,15.78,16.60,9.94,15.88,1152.93,1.07,2.60,268.20
18.07.2016 17:10:00,993.82,25.00,298.69,13.67,49.39,31.73,15.67,16.06,9.87,15.77,1154.22,0.86,2.32,271.60
18.07.2016 17:20:00,993.78,25.18,298.87,13.77,49.19,32.07,15.77,16.29,9.93,15.87,1153.43,0.96,1.96,284.10
18.07.2016 17:30:00,993.77,25.49,299.18,13.77,48.29,32.67,15.77,16.89,9.93,15.87,1152.23,0.70,2.08,129.80
18.07.2016 17:40:00,993.70,25.79,299.49,13.83,47.62,33.25,15.83,17.42,9.97,15.93,1150.97,1.02,2.32,265.30
18.07.2016 17:50:00,993.64,25.70,299.41,13.66,47.35,33.07,15.66,17.41,9.86,15.76,1151.32,1.08,2.64,310.90
18.07.2016 18:00:00,993.64,25.44,299.15,13.63,48.00,32.57,15.63,16.94,9.84,15.73,1152.33,1.13,2.74,312.70
18.07.2016 18:10:00,993.63,25.08,298.79,13.42,48.36,31.88,15.42,16.46,9.71,15.52,1153.80,1.14,2.64,311.30
18.07.2016 18:20:00,993.61,24.80,298.51,13.33,48.87,31.35,15.32,16.03,9.65,15.42,1154.90,0.82,1.82,326.00
18.07.2016 18:30:00,993.63,24.60,298.31,13.31,49.39,30.98,15.30,15.68,9.63,15.40,1155.71,0.98,1.92,298.10
18.07.2016 18:40:00,993.65,24.56,298.26,13.23,49.27,30.91,15.23,15.68,9.59,15.32,1155.92,0.49,1.20,325.70
18.07.2016 18:50:00,993.65,24.66,298.36,13.24,48.99,31.09,15.23,15.86,9.59,15.33,1155.54,0.44,0.96,197.10
18.07.2016 19:00:00,993.70,24.58,298.28,13.31,49.46,30.94,15.30,15.64,9.64,15.40,1155.88,0.38,0.92,273.70
18.07.2016 19:10:00,993.77,24.47,298.16,13.25,49.58,30.74,15.24,15.50,9.59,15.34,1156.41,0.33,0.84,322.30
18.07.2016 19:20:00,993.78,24.38,298.07,13.16,49.56,30.57,15.15,15.42,9.54,15.25,1156.81,0.35,1.08,270.20
18.07.2016 19:30:00,993.82,24.23,297.92,13.04,49.63,30.30,15.04,15.26,9.47,15.13,1157.49,0.63,1.32,265.80
18.07.2016 19:40:00,993.79,24.09,297.78,12.93,49.67,30.05,14.92,15.12,9.39,15.02,1158.05,0.50,1.20,276.50
18.07.2016 19:50:00,993.85,24.00,297.68,12.90,49.87,29.89,14.90,14.98,9.38,15.00,1158.48,0.76,1.16,262.50
18.07.2016 20:00:00,993.90,23.91,297.59,12.90,50.12,29.73,14.90,14.83,9.38,14.99,1158.90,0.76,1.28,253.10
18.07.2016 20:10:00,994.00,23.86,297.53,12.89,50.23,29.64,14.89,14.75,9.37,14.98,1159.21,0.87,1.24,247.60
18.07.2016 20:20:00,994.11,23.76,297.42,12.88,50.53,29.46,14.89,14.57,9.37,14.97,1159.73,1.31,1.66,251.40
18.07.2016 20:30:00,994.23,23.59,297.24,12.84,50.89,29.16,14.84,14.32,9.34,14.93,1160.56,1.50,1.88,257.00
18.07.2016 20:40:00,994.27,23.37,297.02,12.81,51.49,28.78,14.82,13.96,9.32,14.90,1161.48,1.76,2.04,258.60
18.07.2016 20:50:00,994.35,23.21,296.85,12.74,51.73,28.50,14.74,13.76,9.27,14.83,1162.23,1.92,2.48,256.60
18.07.2016 21:00:00,994.39,23.06,296.70,12.60,51.72,28.24,14.61,13.63,9.19,14.69,1162.93,2.09,2.56,253.40
18.07.2016 21:10:00,994.46,22.85,296.48,12.57,52.28,27.88,14.58,13.31,9.17,14.66,1163.85,2.02,2.76,249.50
18.07.2016 21:20:00,994.51,22.79,296.42,12.52,52.30,27.78,14.53,13.25,9.14,14.61,1164.17,1.91,2.50,247.90
18.07.2016 21:30:00,994.51,22.82,296.45,12.49,52.10,27.83,14.50,13.33,9.12,14.58,1164.06,2.09,2.50,248.30
18.07.2016 21:40:00,994.60,22.77,296.39,12.50,52.31,27.75,14.52,13.23,9.13,14.59,1164.35,1.98,2.56,248.90
18.07.2016 21:50:00,994.64,22.56,296.17,12.51,53.01,27.40,14.52,12.87,9.13,14.60,1165.23,1.99,2.80,246.60
18.07.2016 22:00:00,994.67,22.40,296.01,12.55,53.65,27.13,14.56,12.58,9.15,14.64,1165.88,2.00,2.64,244.90
18.07.2016 22:10:00,994.74,22.22,295.83,12.55,54.26,26.84,14.56,12.28,9.16,14.64,1166.67,1.96,2.56,242.70
18.07.2016 22:20:00,994.79,21.71,295.31,13.11,58.08,26.02,15.11,10.91,9.50,15.19,1168.50,0.76,1.88,173.70
18.07.2016 22:30:00,994.86,20.34,293.93,13.56,65.04,23.92,15.56,8.36,9.78,15.64,1173.84,0.54,0.92,104.20
18.07.2016 22:40:00,994.89,19.71,293.30,13.33,66.64,23.00,15.33,7.67,9.64,15.41,1176.50,0.71,1.44,118.10
18.07.2016 22:50:00,995.00,19.31,292.89,13.24,67.89,22.44,15.23,7.20,9.58,15.31,1178.29,0.54,1.00,52.14
18.07.2016 23:00:00,995.07,19.28,292.85,13.23,67.99,22.40,15.23,7.17,9.57,15.30,1178.49,0.44,1.08,193.70
18.07.2016 23:10:00,995.16,19.05,292.62,12.98,67.86,22.08,14.98,7.10,9.42,15.05,1179.64,0.48,0.96,210.40
18.07.2016 23:20:00,995.25,18.98,292.54,13.02,68.30,21.98,15.01,6.97,9.44,15.08,1180.01,0.43,0.84,59.48
18.07.2016 23:30:00,995.31,18.80,292.35,13.13,69.59,21.74,15.13,6.61,9.51,15.20,1180.75,0.44,0.92,55.51
18.07.2016 23:40:00,995.31,18.56,292.11,13.10,70.50,21.41,15.10,6.32,9.49,15.17,1181.75,0.12,0.36,354.00
18.07.2016 23:50:00,995.32,18.41,291.96,13.00,70.70,21.21,15.00,6.21,9.43,15.07,1182.41,0.57,0.92,220.90
19.07.2016 00:00:00,995.32,18.48,292.03,12.79,69.45,21.30,14.80,6.51,9.30,14.87,1182.22,0.76,1.28,223.80
19.07.2016 00:10:00,995.30,18.43,291.98,12.72,69.34,21.24,14.73,6.51,9.25,14.80,1182.42,0.68,1.60,275.40
19.07.2016 00:20:00,995.31,18.07,291.62,12.99,72.20,20.76,14.99,5.77,9.42,15.06,1183.78,0.46,1.00,73.60
19.07.2016 00:30:00,995.33,17.99,291.54,12.96,72.40,20.66,14.96,5.70,9.40,15.03,1184.15,0.28,0.92,101.90
19.07.2016 00:40:00,995.39,17.60,291.14,12.92,74.00,20.16,14.92,5.24,9.37,14.99,1185.82,0.25,0.48,18.76
19.07.2016 00:50:00,995.49,17.17,290.71,12.87,75.80,19.62,14.87,4.75,9.34,14.94,1187.72,0.67,1.32,327.00
19.07.2016 01:00:00,995.50,17.25,290.79,12.56,73.90,19.72,14.57,5.15,9.15,14.64,1187.54,1.46,2.00,232.20
19.07.2016 01:10:00,995.52,17.19,290.72,12.60,74.40,19.64,14.61,5.03,9.18,14.68,1187.79,1.00,1.34,216.10
19.07.2016 01:20:00,995.50,17.03,290.56,12.57,75.00,19.44,14.58,4.86,9.16,14.65,1188.43,0.97,1.60,222.70
19.07.2016 01:30:00,995.41,16.75,290.29,12.46,75.80,19.10,14.48,4.62,9.10,14.55,1189.53,1.96,2.60,230.80
19.07.2016 01:40:00,995.38,16.62,290.16,12.56,76.90,18.94,14.57,4.38,9.15,14.64,1189.98,1.58,2.20,223.30
19.07.2016 01:50:00,995.38,16.44,289.98,12.40,77.00,18.73,14.42,4.31,9.06,14.49,1190.79,0.96,1.28,209.50
19.07.2016 02:00:00,995.38,16.16,289.70,12.48,78.80,18.40,14.50,3.90,9.11,14.56,1191.91,1.13,1.56,228.80
19.07.2016 02:10:00,995.38,16.11,289.65,12.78,80.60,18.34,14.78,3.56,9.29,14.85,1191.98,0.86,1.08,220.60
19.07.2016 02:20:00,995.38,16.05,289.59,12.55,79.70,18.27,14.56,3.71,9.15,14.63,1192.32,0.81,1.32,225.50
19.07.2016 02:30:00,995.38,15.93,289.47,12.47,79.90,18.13,14.48,3.64,9.10,14.55,1192.86,0.69,1.40,226.60
19.07.2016 02:40:00,995.38,15.84,289.38,12.34,79.70,18.02,14.37,3.66,9.03,14.43,1193.29,1.20,1.72,223.10
19.07.2016 02:50:00,995.38,15.66,289.20,12.34,80.60,17.82,14.36,3.46,9.02,14.43,1194.03,1.24,1.64,204.00
19.07.2016 03:00:00,995.38,15.32,288.86,12.36,82.50,17.43,14.38,3.05,9.04,14.45,1195.42,1.39,1.84,219.60
19.07.2016 03:10:00,995.37,15.10,288.64,12.55,84.70,17.19,14.56,2.63,9.15,14.63,1196.25,0.92,1.36,192.00
19.07.2016 03:20:00,995.38,14.96,288.50,12.55,85.50,17.03,14.56,2.47,9.15,14.63,1196.84,0.54,0.92,190.20
19.07.2016 03:30:00,995.48,14.86,288.39,12.58,86.20,16.92,14.59,2.34,9.17,14.66,1197.36,0.55,1.12,136.60
19.07.2016 03:40:00,995.51,14.68,288.21,12.51,86.80,16.73,14.52,2.21,9.12,14.59,1198.18,0.53,1.46,116.80
19.07.2016 03:50:00,995.51,14.61,288.14,12.47,87.00,16.65,14.49,2.17,9.10,14.55,1198.48,0.20,0.44,5.45
19.07.2016 04:00:00,995.51,14.54,288.07,12.39,86.90,16.58,14.41,2.17,9.05,14.47,1198.81,0.30,0.48,222.20
19.07.2016 04:10:00,995.49,14.27,287.80,12.31,88.00,16.29,14.34,1.95,9.01,14.40,1199.95,0.81,1.82,204.80
19.07.2016 04:20:00,995.50,14.24,287.77,12.14,87.20,16.26,14.18,2.08,8.91,14.24,1200.16,1.51,2.00,194.00
19.07.2016 04:30:00,995.50,14.37,287.90,12.06,86.00,16.40,14.10,2.30,8.86,14.17,1199.66,0.80,1.40,209.80
19.07.2016 04:40:00,995.51,14.29,287.82,12.14,86.90,16.31,14.18,2.14,8.90,14.24,1199.96,0.85,1.56,211.10
19.07.2016 04:50:00,995.60,14.23,287.75,12.26,87.90,16.25,14.28,1.97,8.97,14.35,1200.28,0.81,1.24,214.60
19.07.2016 05:00:00,995.68,14.45,287.97,12.42,87.60,16.48,14.44,2.04,9.07,14.50,1199.38,0.59,0.88,206.60
19.07.2016 05:10:00,995.73,14.71,288.22,12.33,85.60,16.76,14.35,2.41,9.01,14.41,1198.39,0.60,0.88,180.40
19.07.2016 05:20:00,995.75,14.78,288.29,12.30,85.10,16.84,14.33,2.51,9.00,14.39,1198.15,0.98,1.46,151.00
19.07.2016 05:30:00,995.75,15.23,288.74,12.57,84.10,17.33,14.58,2.76,9.16,14.64,1196.16,0.47,1.16,117.90
19.07.2016 05:40:00,995.75,15.81,289.32,12.67,81.60,17.99,14.68,3.31,9.22,14.74,1193.71,0.28,0.72,325.00
19.07.2016 05:50:00,995.68,16.43,289.95,12.78,79.00,18.72,14.79,3.93,9.29,14.85,1191.02,0.42,0.92,145.60
19.07.2016 06:00:00,995.73,16.87,290.38,12.86,77.20,19.25,14.86,4.39,9.33,14.92,1189.25,0.46,0.96,141.60
19.07.2016 06:10:00,995.78,17.33,290.84,12.96,75.50,19.82,14.96,4.86,9.40,15.03,1187.37,0.33,0.68,88.60
19.07.2016 06:20:00,995.75,17.40,290.91,13.07,75.70,19.90,15.07,4.84,9.47,15.13,1187.00,0.62,1.14,140.90
19.07.2016 06:30:00,995.75,17.74,291.25,13.15,74.50,20.34,15.15,5.19,9.52,15.22,1185.58,0.49,1.12,142.20
19.07.2016 06:40:00,995.86,17.94,291.45,13.20,73.80,20.59,15.20,5.40,9.55,15.26,1184.87,0.66,1.08,156.30
19.07.2016 06:50:00,995.98,18.02,291.52,13.16,73.20,20.70,15.15,5.55,9.52,15.21,1184.72,0.86,1.32,129.70
19.07.2016 07:00:00,995.98,17.98,291.48,13.14,73.30,20.65,15.13,5.51,9.51,15.19,1184.88,1.03,1.56,138.20
19.07.2016 07:10:00,995.98,18.21,291.71,13.30,73.00,20.95,15.29,5.66,9.61,15.35,1183.88,1.07,1.72,149.70
19.07.2016 07:20:00,996.00,18.41,291.90,13.38,72.50,21.21,15.38,5.83,9.66,15.44,1183.04,1.03,1.74,170.30
19.07.2016 07:30:00,995.99,18.96,292.46,13.59,71.00,21.95,15.59,6.37,9.79,15.65,1180.72,1.04,1.70,157.30
19.07.2016 07:40:00,995.98,19.62,293.12,13.69,68.59,22.87,15.69,7.18,9.86,15.75,1178.00,0.79,1.92,123.70
19.07.2016 07:50:00,995.96,19.83,293.33,13.87,68.49,23.17,15.87,7.30,9.97,15.94,1177.04,0.82,1.64,113.90
19.07.2016 08:00:00,995.93,20.63,294.13,14.05,65.98,24.35,16.07,8.28,10.10,16.13,1173.72,0.57,1.24,116.80
19.07.2016 08:10:00,995.91,21.36,294.87,14.04,63.01,25.47,16.05,9.42,10.08,16.11,1170.79,0.80,1.86,132.40
19.07.2016 08:20:00,995.89,21.63,295.14,14.00,61.82,25.89,16.01,9.88,10.06,16.07,1169.72,1.25,2.12,141.40
19.07.2016 08:30:00,995.88,21.60,295.11,14.06,62.19,25.84,16.07,9.77,10.10,16.14,1169.79,1.13,2.00,129.20
19.07.2016 08:40:00,995.84,22.03,295.54,14.00,60.33,26.53,16.01,10.52,10.06,16.07,1168.07,1.18,2.16,141.70
19.07.2016 08:50:00,995.84,22.75,296.26,13.92,57.46,27.72,15.93,11.79,10.01,15.99,1165.26,0.81,1.96,166.10
19.07.2016 09:00:00,995.73,23.11,296.63,14.04,56.67,28.33,16.05,12.27,10.09,16.12,1163.67,1.08,2.48,160.60
19.07.2016 09:10:00,995.73,23.45,296.97,14.03,55.48,28.91,16.04,12.87,10.08,16.11,1162.34,1.43,2.32,159.80
19.07.2016 09:20:00,995.72,23.91,297.44,13.98,53.78,29.73,15.99,13.74,10.05,16.06,1160.54,1.62,2.64,151.40
19.07.2016 09:30:00,995.62,24.33,297.86,14.09,52.84,30.48,16.11,14.38,10.12,16.18,1158.74,1.37,2.46,125.20
19.07.2016 09:40:00,995.54,24.57,298.11,13.86,51.29,30.92,15.86,15.06,9.97,15.93,1157.82,1.84,2.96,125.10
19.07.2016 09:50:00,995.57,24.22,297.76,13.67,51.75,30.28,15.67,14.61,9.85,15.74,1159.30,1.53,3.00,102.00
19.07.2016 10:00:00,995.51,24.55,298.09,13.62,50.57,30.89,15.62,15.27,9.82,15.69,1157.97,1.47,2.32,213.70
19.07.2016 10:10:00,995.46,25.35,298.90,13.42,47.58,32.39,15.41,16.98,9.69,15.48,1154.89,1.54,2.84,215.80
19.07.2016 10:20:00,995.43,25.22,298.77,13.17,47.18,32.15,15.17,16.98,9.53,15.24,1155.48,1.38,2.56,24.56
19.07.2016 10:30:00,995.38,25.31,298.87,13.27,47.24,32.32,15.27,17.05,9.60,15.34,1155.03,1.76,3.40,26.13
19.07.2016 10:40:00,995.40,25.36,298.91,13.09,46.53,32.41,15.08,17.33,9.48,15.15,1154.93,2.10,3.80,13.66
19.07.2016 10:50:00,995.39,25.34,298.90,12.83,45.81,32.38,14.83,17.54,9.32,14.90,1155.11,2.54,4.28,14.69
19.07.2016 11:00:00,995.34,25.61,299.17,13.07,45.79,32.90,15.06,17.83,9.47,15.13,1153.90,1.52,3.36,3.23
19.07.2016 11:10:00,995.25,26.05,299.62,13.09,44.68,33.77,15.09,18.68,9.48,15.16,1152.10,1.29,3.20,340.30
19.07.2016 11:20:00,995.16,26.22,299.80,12.86,43.56,34.11,14.86,19.25,9.34,14.93,1151.44,1.07,3.28,29.11
19.07.2016 11:30:00,995.12,26.37,299.95,13.09,43.84,34.41,15.09,19.32,9.48,15.16,1150.72,2.38,4.48,360.00
19.07.2016 11:40:00,995.12,26.07,299.65,12.95,44.22,33.81,14.95,18.86,9.40,15.02,1151.93,2.16,4.30,8.90
19.07.2016 11:50:00,995.03,26.61,300.20,13.29,43.81,34.90,15.29,19.61,9.61,15.37,1149.60,1.02,2.32,24.41
19.07.2016 12:00:00,995.01,26.56,300.15,12.95,42.96,34.80,14.95,19.85,9.40,15.02,1149.92,2.18,3.88,259.80
19.07.2016 12:10:00,994.94,27.06,300.66,12.92,41.63,35.83,14.92,20.92,9.38,14.99,1147.93,1.06,2.24,280.90
19.07.2016 12:20:00,994.84,27.04,300.64,12.84,41.47,35.79,14.84,20.95,9.33,14.92,1147.93,2.15,4.10,13.64
19.07.2016 12:30:00,994.77,26.67,300.28,12.58,41.65,35.02,14.59,20.44,9.17,14.66,1149.37,1.73,3.48,42.22
19.07.2016 12:40:00,994.74,26.99,300.60,12.25,40.02,35.69,14.28,21.40,8.98,14.36,1148.25,2.42,4.68,341.20
